Precio,Barrios,Expensas,Ambientes,MetrosCuadrados,Direccion,Dolarizado,PrecioPesos,PrecioM2Pesos,ID,Latitud,Longitud
$ 600.000,"Villa Urquiza, Capital Federal",$ 54.000 Expensas,2.0,54.0,"Pacheco al 2400,Villa Urquiza, Capital Federal, Buenos Aires, Argentina",no,600000.0,11111.111111111111,53494585,-34.5653097,-58.4903512
USD 3.000,"Palermo, Capital Federal",$ 500.000 Expensas,6.0,162.0,"Oro al 2900,Palermo, Capital Federal, Buenos Aires, Argentina",si,2910000.0,17962.962962962964,53383310,-34.5848736,-58.4293933
USD 1.200,"Palermo, Capital Federal",$ 70.000 Expensas,2.0,160.0,"Avenida Dorrego  al 1800,Palermo, Capital Federal, Buenos Aires, Argentina",si,1164000.0,7275.0,53489040,-34.5639414,-58.4185736
USD 13.000,"Belgrano, Capital Federal",$ 1.000.000 Expensas,5.0,700.0,"Ramsay 2000,Belgrano, Capital Federal, Buenos Aires, Argentina",si,12610000.0,18014.285714285714,53301327,-34.5531399,-58.4390801
$ 550.000,"Palermo, Capital Federal",$ 39.000 Expensas,2.0,53.0,"Soler al 5500,Palermo, Capital Federal, Buenos Aires, Argentina",no,550000.0,10377.358490566035,53442609,-34.5776447,-58.4366152
USD 1.000,"Recoleta, Capital Federal",$ 80.000 Expensas,3.0,85.0,"Av.libertador  al 800,Recoleta, Capital Federal, Buenos Aires, Argentina",si,970000.0,11411.764705882351,52416712,-34.5858703,-58.3872798
$ 450.000,"Núñez, Capital Federal",$ 70.000 Expensas,1.0,36.0,"Montañeses al 2300,Núñez, Capital Federal, Buenos Aires, Argentina",no,450000.0,12500.0,53212659,-34.5520314,-58.4535451
USD 1.300,"Recoleta, Capital Federal",$ 220.000 Expensas,4.0,139.0,"Rodriguez Peña  al 1600,Recoleta, Capital Federal, Buenos Aires, Argentina",si,1261000.0,9071.942446043166,53204677,-34.5871668,-58.3851666
USD 800,"Recoleta, Capital Federal",$ 70.000 Expensas,4.0,120.0,"Av Córdoba  al 1400,Recoleta, Capital Federal, Buenos Aires, Argentina",si,776000.0,6466.666666666667,53366267,-34.5993132,-58.3868537
$ 900.000,"Palermo, Capital Federal",$ 133.000 Expensas,4.0,100.0,"Guise al 1700,Palermo, Capital Federal, Buenos Aires, Argentina",no,900000.0,9000.0,53216300,-34.591032,-58.4131498
$ 490.000,"Caballito, Capital Federal",$ 85.000 Expensas,3.0,100.0,"Av Rivadavia 6000,Caballito, Capital Federal, Buenos Aires, Argentina",no,490000.0,4900.0,53286851,-34.6241127,-58.4497173
USD 3.900,"Puerto Madero, Capital Federal",$ 500.000 Expensas,4.0,233.0,"Azucena Villaflor 600,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,3783000.0,16236.051502145923,40973514,-34.61140359862018,-58.360186321597034
$ 3.000.000,"Palermo, Capital Federal",$ 22.000 Expensas,5.0,295.0,"Villanueva al 1300,Palermo, Capital Federal, Buenos Aires, Argentina",no,3000000.0,10169.49152542373,52570426,-34.5642315,-58.4436592
USD 650,"Belgrano, Capital Federal",$ 32.000 Expensas,2.0,40.0,"Cramer al 2400,Belgrano, Capital Federal, Buenos Aires, Argentina",si,630500.0,15762.5,53301126,-34.558119,-58.4669826
$ 520.000,"Núñez, Capital Federal",$ 135.000 Expensas,2.0,54.0,"Amenabar al 3200,Núñez, Capital Federal, Buenos Aires, Argentina",no,520000.0,9629.62962962963,53448841,-34.551977,-58.4686921
USD 2.000,"Palermo, Capital Federal",$ 200.000 Expensas,4.0,104.0,"Beruti  al 3300,Palermo, Capital Federal, Buenos Aires, Argentina",si,1940000.0,18653.846153846152,53488730,-34.5770911,-58.4253155
USD 2.400,"Palermo, Capital Federal",,3.0,97.0,"Av Cerviño 4747,Palermo, Capital Federal, Buenos Aires, Argentina",si,2328000.0,24000.0,53053790,-34.574729802040814,-58.42409135306122
USD 2.500,"Palermo, Capital Federal",$ 230.000 Expensas,3.0,104.0,"Torre Decó J. F. Segui al 4600 (godoy Cruz y Sinclair),Palermo, Capital Federal, Buenos Aires, Argentina",si,2425000.0,23317.30769230769,53428850,,
$ 380.000,"Flores, Capital Federal",$ 50.000 Expensas,2.0,50.0,"Yerbal 1800,Flores, Capital Federal, Buenos Aires, Argentina",no,380000.0,7600.0,53212420,-34.6251164,-58.4559761
$ 300.000,"Caballito, Capital Federal",$ 60.000 Expensas,1.0,33.0,"Rojas al 300,Caballito, Capital Federal, Buenos Aires, Argentina",no,300000.0,9090.90909090909,52824897,-34.6204353,-58.4414492
$ 900.000,"Las Cañitas, Palermo",$ 147.632 Expensas,3.0,136.0,"Soldado de la Independencia al 1000 - 1º Piso ""A"",Las Cañitas, Palermo, Buenos Aires, Argentina",no,900000.0,6617.64705882353,53470266,,
USD 2.100,"Retiro, Capital Federal",$ 359.279 Expensas,4.0,246.0,"Av Libertador al 300,Retiro, Capital Federal, Buenos Aires, Argentina",si,2037000.0,8280.487804878048,53067205,-34.5929696,-58.3749051
USD 1.600,"Las Cañitas, Palermo",,4.0,130.0,"Migueletes 1000,Las Cañitas, Palermo, Buenos Aires, Argentina",si,1552000.0,11938.46153846154,53319187,-34.5683883,-58.4307548
USD 900,"Las Cañitas, Palermo",,2.0,50.0,"Quartier Del Polo.,Las Cañitas, Palermo, Buenos Aires, Argentina",si,873000.0,17460.0,53316637,,
USD 3.300,"Las Cañitas, Palermo",$ 200 Expensas,4.0,170.0,"Olleros al 1800,Las Cañitas, Palermo, Buenos Aires, Argentina",si,3201000.0,18829.41176470588,53366121,-34.5672007,-58.4406003
USD 500,"Tribunales, Capital Federal",,2.0,45.0,"Paraguay al 1100,Tribunales, Capital Federal, Buenos Aires, Argentina",si,485000.0,10777.777777777776,53426575,,
USD 2.800,"Palermo Chico, Palermo",$ 240.000 Expensas,3.0,195.0,"Departamento en Alquiler en Palermo Chico  Juez Tedin al 3000,Palermo Chico, Palermo, Buenos Aires, Argentina",si,2716000.0,13928.205128205129,52435945,,
USD 500,"Palermo, Capital Federal",$ 40.000 Expensas,2.0,39.0,"Billinghurst  al 1500,Palermo, Capital Federal, Buenos Aires, Argentina",si,485000.0,12435.897435897436,53475759,-34.5819099,-58.4026175
USD 550,"Belgrano, Capital Federal",,1.0,41.0,"VIRREY DEL PINO,Belgrano, Capital Federal, Buenos Aires, Argentina",si,533500.0,13012.19512195122,53206451,-34.5683747,-58.4562299
$ 430.000,"Flores, Capital Federal",$ 39.000 Expensas,3.0,60.0,"Avenida Juan Bautista Alberdi 2200. Entre Bonorino, esteban, cnel. y Membrillar,Flores, Capital Federal, Buenos Aires, Argentina",no,430000.0,7166.666666666667,52992784,,
$ 380.000,"Belgrano, Capital Federal",$ 123.000 Expensas,1.0,38.0,"V.  del Pino 2468 8°,Belgrano, Capital Federal, Buenos Aires, Argentina",no,380000.0,10000.0,53413162,-34.5613076,-58.4565454
USD 1.000,"Recoleta, Capital Federal",,3.0,73.0,"Ayacucho al 2000,Recoleta, Capital Federal, Buenos Aires, Argentina",si,970000.0,13287.671232876712,53498043,-34.5917745,-58.3938915
USD 6.000,"Puerto Madero, Capital Federal",$ 550.000 Expensas,4.0,255.0,"SLS de 4 Ambientes - 255m²  - Puerto Madero,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,5820000.0,22823.529411764703,52877376,,
$ 500.000,"San Nicolás, Capital Federal",$ 69.000 Expensas,2.0,50.0,"Florida al 800,San Nicolás, Capital Federal, Buenos Aires, Argentina",no,500000.0,10000.0,53241333,-34.599946,-58.3753744
$ 280.000,"Belgrano, Capital Federal",$ 30.000 Expensas,1.0,23.0,"Maure 2400,Belgrano, Capital Federal, Buenos Aires, Argentina",no,280000.0,12173.91304347826,53489206,,
$ 470.000,"Núñez, Capital Federal",$ 100.000 Expensas,2.0,53.0,"Vuelta de Obligado 2900,Núñez, Capital Federal, Buenos Aires, Argentina",no,470000.0,8867.924528301886,53256313,-34.5539305,-58.462259
$ 350.000,"Belgrano, Capital Federal",$ 71.000 Expensas,2.0,43.0,"Av. Luis María Campos al 1200 Piso 8º,Belgrano, Capital Federal, Buenos Aires, Argentina",no,350000.0,8139.53488372093,53079151,,
USD 2.200,"Palermo, Capital Federal",$ 294.000 Expensas,4.0,100.0,"Humboldt  2000,Palermo, Capital Federal, Buenos Aires, Argentina",si,2134000.0,21340.0,53095655,-34.582421,-58.432747
USD 4.300,"Puerto Madero, Capital Federal",$ 300.000 Expensas,4.0,177.0,"Julieta Lanteri 1300,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,4171000.0,23564.971751412428,48781635,-34.61320695445867,-58.359438900791325
$ 650.000,"Recoleta, Capital Federal",$ 150.000 Expensas,4.0,90.0,"Junin  al 1300,Recoleta, Capital Federal, Buenos Aires, Argentina",no,650000.0,7222.222222222223,53497409,-34.5870541,-58.3918141
USD 2.200,"Villa Urquiza, Capital Federal",$ 160.000 Expensas,3.0,72.0,"Mariscal Sucre al 4200,Villa Urquiza, Capital Federal, Buenos Aires, Argentina",si,2134000.0,29638.88888888889,53267020,-34.5745776,-58.4733545
USD 15.000,"Belgrano, Capital Federal",,10.0,1274.0,"Gorostiaga 2100,Belgrano, Capital Federal, Buenos Aires, Argentina",si,14550000.0,11420.722135007847,52306925,,
USD 1.000,"Palermo Soho, Palermo",$ 153.201 Expensas,2.0,55.0,"Concepcion Arenal al 2900,Palermo Soho, Palermo, Buenos Aires, Argentina",si,970000.0,17636.363636363636,53385105,,
USD 7.900,"Recoleta, Capital Federal",,9.0,480.0,"Esmeralda al 1300,Recoleta, Capital Federal, Buenos Aires, Argentina",si,7663000.0,15964.583333333334,49095491,,
USD 900,"Palermo Hollywood, Palermo",,1.0,40.0,"Arevalo 1736,Palermo Hollywood, Palermo, Buenos Aires, Argentina",si,873000.0,21825.0,52939273,-34.58053694693878,-58.44005173877551
USD 1.300,"Recoleta, Capital Federal",$ 310.000 Expensas,4.0,176.0,"Juncal 1600,Recoleta, Capital Federal, Buenos Aires, Argentina",si,1261000.0,7164.772727272727,53430120,-34.592896,-58.3974643
USD 700,"Palermo Hollywood, Palermo",$ 137.000 Expensas,2.0,52.0,"Fitz Roy al 1900,Palermo Hollywood, Palermo, Buenos Aires, Argentina",si,679000.0,13057.692307692309,53365322,-34.5783523,-58.4296728
USD 750,"Palermo, Capital Federal",$ 110.000 Expensas,3.0,73.0,"Alquier Departamento Palermo CON Amenities,Palermo, Capital Federal, Buenos Aires, Argentina",si,727500.0,9965.753424657534,53410067,,
USD 890,"Belgrano, Capital Federal",$ 95.000 Expensas,4.0,110.0,"Avenida Cabildo al 1200,Belgrano, Capital Federal, Buenos Aires, Argentina",si,863300.0,7848.181818181818,53296118,-34.5661329,-58.4520641
USD 1.400,"Puerto Madero, Capital Federal",$ 60.000 Expensas,2.0,64.0,"Juana Manso  1500 2°,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,1358000.0,21218.75,53234062,-34.6118773,-58.362512531522796
USD 1.600,"Belgrano, Capital Federal",,7.0,170.0,"Artilleros al 1900,Belgrano, Capital Federal, Buenos Aires, Argentina",si,1552000.0,9129.411764705885,53510310,-34.5566362,-58.4427776
USD 3.500,"Palermo, Capital Federal",$ 300.000 Expensas,4.0,122.0,"Gelly al 3500,Palermo, Capital Federal, Buenos Aires, Argentina",si,3395000.0,27827.868852459014,53146282,-34.5756109,-58.4069865
USD 600,"Retiro, Capital Federal",$ 150.000 Expensas,2.0,58.0,"Basavilbaso 1350,Retiro, Capital Federal, Buenos Aires, Argentina",si,582000.0,10034.48275862069,53478537,-34.5924139,-58.3769671
$ 520.000,"Retiro, Capital Federal",$ 60.000 Expensas,2.0,58.0,"San Martín 900,Retiro, Capital Federal, Buenos Aires, Argentina",no,520000.0,8965.51724137931,51470271,-34.5976048,-58.3743214
USD 1.200,"Palermo Hollywood, Palermo",$ 100.000 Expensas,1.0,128.0,"Carranza al 2100,Palermo Hollywood, Palermo, Buenos Aires, Argentina",si,1164000.0,9093.75,53202874,,
$ 320.000,"Villa Devoto, Capital Federal",$ 60.000 Expensas,1.0,41.0,"Av F Beiro  3400 2°,Villa Devoto, Capital Federal, Buenos Aires, Argentina",no,320000.0,7804.878048780488,53065676,-34.6009939,-58.5155164
USD 5.000,"Palermo Chico, Palermo",$ 323.753 Expensas,3.0,162.0,"Av. del Libertador al 3500,Palermo Chico, Palermo, Buenos Aires, Argentina",si,4850000.0,29938.271604938276,53341574,-34.5781162,-58.4079983
$ 400.000,"Colegiales, Capital Federal",$ 71.000 Expensas,1.0,35.0,"Moldes  al 600,Colegiales, Capital Federal, Buenos Aires, Argentina",no,400000.0,11428.57142857143,53487600,-34.572714,-58.4468808
USD 1.300,"Núñez, Capital Federal",$ 400.000 Expensas,3.0,116.0,"Blanco Encalada 1400,Núñez, Capital Federal, Buenos Aires, Argentina",si,1261000.0,10870.689655172411,53491184,,
USD 3.000,"Palermo, Capital Federal",$ 250.000 Expensas,3.0,82.0,"Guemes  al 3300,Palermo, Capital Federal, Buenos Aires, Argentina",si,2910000.0,35487.80487804878,53357448,-34.5797307,-58.4261823
USD 1.500,"Recoleta, Capital Federal",$ 485.000 Expensas,7.0,375.0,"Av. Callao al 1100,Recoleta, Capital Federal, Buenos Aires, Argentina",si,1455000.0,3880.0,52966581,-34.599582,-58.3929512
USD 2.000,"Palermo, Capital Federal",$ 80.000 Expensas,3.0,75.0,"Beruti 3300,Palermo, Capital Federal, Buenos Aires, Argentina",si,1940000.0,25866.666666666668,53436088,-34.5852302,-58.4125324
$ 390.000,"Belgrano R, Belgrano",$ 46.000 Expensas,1.0,33.0,"Gral.ramon Freire al 2400,Belgrano R, Belgrano, Buenos Aires, Argentina",no,390000.0,11818.181818181818,53094572,,
$ 300.000,"Congreso, Capital Federal",$ 47.505 Expensas,2.0,37.0,"Sarandi y Av. Rivadavia,Congreso, Capital Federal, Buenos Aires, Argentina",no,300000.0,8108.108108108108,53428966,,
USD 1.800,"Recoleta, Capital Federal",$ 170.000 Expensas,5.0,231.0,"Av. Santa fe  al 900,Recoleta, Capital Federal, Buenos Aires, Argentina",si,1746000.0,7558.441558441558,53211827,-34.5957819,-58.389281
$ 550.000,"Monte Castro, Capital Federal",$ 121.000 Expensas,2.0,47.0,"Av. Lope de Vega  al 1000,Monte Castro, Capital Federal, Buenos Aires, Argentina",no,550000.0,11702.127659574468,53419101,-34.6269384,-58.5081619
USD 6.000,"Recoleta, Capital Federal",,7.0,260.0,"Av Callao al 1700,Recoleta, Capital Federal, Buenos Aires, Argentina",si,5820000.0,22384.615384615383,49919728,-34.5864338,-58.3856433
USD 6.900,"Recoleta, Capital Federal",$ 450.000 Expensas,5.0,400.0,"Av. Alvear al 1300,Recoleta, Capital Federal, Buenos Aires, Argentina",si,6693000.0,16732.5,47041453,-34.5852654,-58.390627
USD 1.500,"Palermo Chico, Palermo",$ 230.000 Expensas,3.0,90.0,"Juan Maria Gutierrez 3900,Palermo Chico, Palermo, Buenos Aires, Argentina",si,1455000.0,16166.666666666666,53243158,,
USD 2.500,"Belgrano, Capital Federal",$ 325.000 Expensas,4.0,207.0,"Arribeños 1500,Belgrano, Capital Federal, Buenos Aires, Argentina",si,2425000.0,11714.975845410629,53089068,-34.5640101,-58.4454242
USD 800,"Villa Crespo, Capital Federal",$ 90.000 Expensas,2.0,145.0,"Malabia al 100,Villa Crespo, Capital Federal, Buenos Aires, Argentina",si,776000.0,5351.724137931034,53261775,-34.5940735,-58.4321013
USD 650,"Palermo, Capital Federal",,1.0,45.0,"Sinclair  al 2900,Palermo, Capital Federal, Buenos Aires, Argentina",si,630500.0,14011.111111111111,53432637,-34.5750556,-58.4235321
$ 350.000,"Belgrano, Capital Federal",$ 35.000 Expensas,2.0,36.0,"Teodoro Garcia (y Cabildo)  Piso 1º,Belgrano, Capital Federal, Buenos Aires, Argentina",no,350000.0,9722.222222222224,53232589,,
USD 3.000,"Puerto Madero, Capital Federal",$ 450.000 Expensas,3.0,150.0,"En Alquiler Château Puerto Madero,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,2910000.0,19400.0,53249826,,
$ 320.000,"Belgrano, Capital Federal",$ 58.000 Expensas,1.0,36.0,"Cespedes al 2600,Belgrano, Capital Federal, Buenos Aires, Argentina",no,320000.0,8888.888888888889,53451653,,
USD 2.000,"Palermo Chico, Palermo",$ 200.976 Expensas,2.0,89.0,"Figueroa Alcorta al 3400,Palermo Chico, Palermo, Buenos Aires, Argentina",si,1940000.0,21797.752808988764,53234671,-34.5735969,-58.4089255
$ 700.000,"Las Cañitas, Palermo",$ 125.000 Expensas,2.0,63.0,"Chenaut  al 1900,Las Cañitas, Palermo, Buenos Aires, Argentina",no,700000.0,11111.111111111111,53434170,-34.5705876,-58.4314573
USD 1.500,"Puerto Madero, Capital Federal",,2.0,51.0,"Lumiere Puerto Madero,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,1455000.0,28529.41176470588,53474736,-34.61568055,-58.36274602554474
USD 2.200,"Palermo Hollywood, Palermo",$ 250.000 Expensas,4.0,104.0,"Humboldt al 2000,Palermo Hollywood, Palermo, Buenos Aires, Argentina",si,2134000.0,20519.23076923077,53289105,-34.5881033,-58.439397
USD 2.000,"Puerto Madero, Capital Federal",,2.0,65.0,"Juana Manso  al 1500,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,1940000.0,29846.153846153848,53051456,-34.6176795,-58.3614813
$ 750.000,"La Paternal, Capital Federal",,,76.0,"Trelles al 2300,La Paternal, Capital Federal, Buenos Aires, Argentina",no,750000.0,9868.421052631578,53407338,-34.5964628,-58.465583
USD 2.800,"Puerto Madero, Capital Federal",$ 1 Expensas,1.0,55.0,"Alvear Icon  - Monoambiente -  55m² Piso Alto - Totalmente Amoblado -  Puerto Madero,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,2716000.0,49381.81818181818,51550226,,
$ 600.000,"Caballito, Capital Federal",$ 70.000 Expensas,3.0,78.0,"Rosario 100,Caballito, Capital Federal, Buenos Aires, Argentina",no,600000.0,7692.307692307692,53274388,-34.6185482,-58.4298297
$ 450.000,"Saavedra, Capital Federal",$ 70.000 Expensas,1.0,55.0,"Ruiz Huidobro 4600. Entre Miller y Lugones,Saavedra, Capital Federal, Buenos Aires, Argentina",no,450000.0,8181.818181818182,52926623,,
$ 700.000,"Recoleta, Capital Federal",$ 96.000 Expensas,3.0,85.0,"Ecuador  al 1300,Recoleta, Capital Federal, Buenos Aires, Argentina",no,700000.0,8235.29411764706,53103089,-34.5952301,-58.4041864
USD 5.000,"Belgrano, Capital Federal",$ 700.000 Expensas,5.0,208.0,"Arcos al 2600,Belgrano, Capital Federal, Buenos Aires, Argentina",si,4850000.0,23317.30769230769,53220803,-34.553875,-58.4594859
USD 1.200,"Recoleta, Capital Federal",$ 128.000 Expensas,3.0,115.0,"Montevideo al 1700,Recoleta, Capital Federal, Buenos Aires, Argentina",si,1164000.0,10121.739130434782,53294318,-34.5878285,-58.3840144
USD 2.100,"Palermo Soho, Palermo",,4.0,90.0,"Av Juan B. Justo  al 1000,Palermo Soho, Palermo, Buenos Aires, Argentina",si,2037000.0,22633.33333333333,53376769,,
USD 1.600,"Recoleta, Capital Federal",$ 405.537 Expensas,4.0,181.0,"AV. Santa FE  1100,Recoleta, Capital Federal, Buenos Aires, Argentina",si,1552000.0,8574.585635359115,53492525,-34.5957819,-58.389281
USD 1.700,"Recoleta, Capital Federal",$ 200.000 Expensas,5.0,155.0,"Av. Alvear  al 1800,Recoleta, Capital Federal, Buenos Aires, Argentina",si,1649000.0,10638.709677419354,53405197,-34.5852654,-58.390627
USD 4.500,"Puerto Madero, Capital Federal",$ 240.000 Expensas,4.0,178.0,"JULIETA LANTERI 1331,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,4365000.0,24522.47191011236,51955788,-34.61317145858586,-58.35974991313132
$ 800.000,"Núñez, Capital Federal",$ 180.000 Expensas,3.0,75.0,"Avenida del Libertador al 8500,Núñez, Capital Federal, Buenos Aires, Argentina",no,800000.0,10666.666666666666,53485500,-34.5502333,-58.453237
USD 2.500,"Belgrano, Capital Federal",$ 145.000 Expensas,4.0,185.0,"Av. Libertador al 5300,Belgrano, Capital Federal, Buenos Aires, Argentina",si,2425000.0,13108.108108108108,51830649,-34.549273,-58.4541725
USD 460,"Palermo Chico, Palermo",$ 68.000 Expensas,1.0,40.0,"Cabello al 3400,Palermo Chico, Palermo, Buenos Aires, Argentina",si,446200.0,11155.0,53354117,-34.5816794,-58.4076846
USD 2.950,"Puerto Madero, Capital Federal",$ 220.000 Expensas,3.0,130.0,"Azucena Villaflor 550,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,2861500.0,22011.53846153846,47222652,-34.61145905850784,-58.36094406568018
USD 1.800,"Recoleta, Capital Federal",,3.0,100.0,"Guido  al 2400,Recoleta, Capital Federal, Buenos Aires, Argentina",si,1746000.0,17460.0,53248853,-34.5849283,-58.3972415
USD 4.000,"Palermo Soho, Palermo",$ 70.000 Expensas,4.0,238.0,"Guatemala al 5100,Palermo Soho, Palermo, Buenos Aires, Argentina",si,3880000.0,16302.52100840336,53444973,-34.5885677,-58.4216556
USD 700,"Once, Capital Federal",$ 200.000 Expensas,4.0,103.0,"Larrea 800,Once, Capital Federal, Buenos Aires, Argentina",si,679000.0,6592.233009708738,53160283,-34.6097537,-58.4018577
USD 400,"Barrio Norte, Capital Federal",$ 47.000 Expensas,1.0,38.0,"Sanchez de Bustamante 2000,Barrio Norte, Capital Federal, Buenos Aires, Argentina",si,388000.0,10210.526315789471,53171443,-34.588805,-58.4075492
USD 550,"La Paternal, Capital Federal",,2.0,45.0,"Av. San Martín al 2999,La Paternal, Capital Federal, Buenos Aires, Argentina",si,533500.0,11855.555555555557,53050367,-34.6043162,-58.4588147
USD 1.300,"Palermo Nuevo, Palermo",$ 155.000 Expensas,3.0,82.0,"Demaria Twins - Segui  al 4500,Palermo Nuevo, Palermo, Buenos Aires, Argentina",si,1261000.0,15378.048780487805,52983096,,
USD 750,"Palermo, Capital Federal",$ 130.000 Expensas,2.0,55.0,"Guatemala al 4500,Palermo, Capital Federal, Buenos Aires, Argentina",si,727500.0,13227.272727272728,53281787,-34.5771008,-58.436011
$ 900.000,"Recoleta, Capital Federal",$ 35.000 Expensas,3.0,70.0,"Riobamba al 900,Recoleta, Capital Federal, Buenos Aires, Argentina",no,900000.0,12857.142857142857,53428536,-34.5947491,-58.3945711
