Precio,Barrios,Expensas,Ambientes,MetrosCuadrados,Direccion,Dolarizado,PrecioPesos,PrecioM2Pesos,ID,Barrio_geopy,Barrio_Recod,Corredor,DireccionNorm,Latitud,Longitud
$ 400.000,"Colegiales, Capital Federal",$ 85.000 Expensas,1.0,36.0,Cordoba al 6200,no,400000.0,11111.111111111111,53624101,Colegiales,COLEGIALES,NOROESTE,"Cordoba 6200,Colegiales, Buenos Aires, Argentina",,
$ 700.000,"Colegiales, Capital Federal",$ 160.000 Expensas,2.0,52.0,Jorge Newbery al 3400,no,700000.0,13461.538461538461,53611436,Colegiales,COLEGIALES,NOROESTE,"Jorge Newbery 3400,Colegiales, Buenos Aires, Argentina",-34.5814001,-58.4482332
$ 400.000,"Colegiales, Capital Federal",$ 57.000 Expensas,2.0,43.0,Lacroze al 3000,no,400000.0,9302.32558139535,53641367,Colegiales,COLEGIALES,NOROESTE,"Lacroze 3000,Colegiales, Buenos Aires, Argentina",-34.5759867,-58.4481826
$ 370.000,"Colegiales, Capital Federal",$ 48.000 Expensas,2.0,40.0,Amenábar 700,no,370000.0,9250.0,53604049,Colegiales,COLEGIALES,NOROESTE,"Amenábar 700,Colegiales, Buenos Aires, Argentina",-34.5726147,-58.4462345
USD 700,"Colegiales, Capital Federal",,1.0,40.0,Cespedes  al 2400,si,943600.0,23590.0,53659295,Colegiales,COLEGIALES,NOROESTE,"Cespedes 2400,Colegiales, Buenos Aires, Argentina",-34.5741788,-58.4519539
$ 300.000,"Colegiales, Capital Federal",$ 50.000 Expensas,1.0,30.0,Teodoro García 2400,no,300000.0,10000.0,53535530,Colegiales,COLEGIALES,NOROESTE,"Teodoro García 2400,Colegiales, Buenos Aires, Argentina",-34.5754816,-58.4495161
$ 480.000,"Colegiales, Capital Federal",$ 110.000 Expensas,2.0,46.0,Virrey Arredondo 2600,no,480000.0,10434.782608695652,53718853,Colegiales,COLEGIALES,NOROESTE,"Virrey Arredondo 2600,Colegiales, Buenos Aires, Argentina",-34.568907,-58.45215
USD 85.000,"Colegiales, Capital Federal",,2.0,35.0,Fco. Lacroze 2600,si,114580000.0,3273714.285714286,53710647,Colegiales,COLEGIALES,NOROESTE,"Fco. Lacroze 2600,Colegiales, Buenos Aires, Argentina",,
$ 600.000,"Colegiales, Capital Federal",$ 120.000 Expensas,3.0,55.0,Av. Forest al 1100,no,600000.0,10909.09090909091,53713505,Colegiales,COLEGIALES,NOROESTE,"Av. Forest 1100,Colegiales, Buenos Aires, Argentina",-34.5768219,-58.4615915
$ 425.000,"Colegiales, Capital Federal",$ 72.000 Expensas,1.0,51.0,Federico Lacroze 3000,no,425000.0,8333.333333333334,53453253,Colegiales,COLEGIALES,NOROESTE,"Federico Lacroze 3000,Colegiales, Buenos Aires, Argentina",-34.5759867,-58.4481826
$ 300.000,"Colegiales, Capital Federal",$ 38.000 Expensas,1.0,25.0,Avenida Álvarez Thomas 800,no,300000.0,12000.0,53598471,Colegiales,COLEGIALES,NOROESTE,"Avenida Álvarez Thomas 800,Colegiales, Buenos Aires, Argentina",-34.5798102,-58.4534635
USD 650,"Colegiales, Capital Federal",$ 220.000 Expensas,2.0,48.0,Charlone 500,si,876200.0,18254.166666666668,53709289,Colegiales,COLEGIALES,NOROESTE,"Charlone 500,Colegiales, Buenos Aires, Argentina",,
$ 350.000,"Colegiales, Capital Federal",$ 60.000 Expensas,2.0,35.0,Ciudad de la paz al 700,no,350000.0,10000.0,53667759,Colegiales,COLEGIALES,NOROESTE,"Ciudad de la paz 700,Colegiales, Buenos Aires, Argentina",-34.5717546,-58.4457338
$ 340.000,"Colegiales, Capital Federal",$ 36.000 Expensas,2.0,29.0,Zabala  al 3000,no,340000.0,11724.137931034482,53358428,Colegiales,COLEGIALES,NOROESTE,"Zabala 3000,Colegiales, Buenos Aires, Argentina",-34.5733629,-58.4531882
$ 700.000,"Colegiales, Capital Federal",$ 50.000 Expensas,2.0,55.0,Ciudad de La Paz e/ Maure y Avenida Jorge Newbery,no,700000.0,12727.272727272728,53277371,Colegiales,COLEGIALES,NOROESTE,"Ciudad de La Paz e/ Maure y Avenida Jorge Newbery,Colegiales, Buenos Aires, Argentina",,
USD 550,"Colegiales, Capital Federal",,2.0,45.0,Zabala 3500,si,741400.0,16475.555555555555,50854672,Colegiales,COLEGIALES,NOROESTE,"Zabala 3500,Colegiales, Buenos Aires, Argentina",-34.5784331,-58.4571298
USD 3.000,"Colegiales, Capital Federal",$ 500 Expensas,6.0,375.0,3 DE FEBRERO 900,si,4044000.0,10784.0,46662962,Colegiales,COLEGIALES,NOROESTE,"3 DE FEBRERO 900,Colegiales, Buenos Aires, Argentina",,
$ 320.000,"Colegiales, Capital Federal",$ 36.000 Expensas,1.0,41.0,"CESPEDES 3455. Entre Alvarez thomas, avda. y Delgado",no,320000.0,7804.878048780488,46443164,Colegiales,COLEGIALES,NOROESTE,"CESPEDES 3455. Entre Alvarez thomas, avda. y Delgado,Colegiales, Buenos Aires, Argentina",,
USD 350,"Colegiales, Capital Federal",$ 20.534 Expensas,1.0,38.0,Cdad. de La Paz 450,si,471800.0,12415.78947368421,45732007,Colegiales,COLEGIALES,NOROESTE,"Cdad. de La Paz 450,Colegiales, Buenos Aires, Argentina",,
USD 500,"Colegiales, Capital Federal",$ 45.000 Expensas,1.0,45.0,AV CORDOBA 6267,si,674000.0,14977.777777777777,45658538,Colegiales,COLEGIALES,NOROESTE,"AV CORDOBA 6267,Colegiales, Buenos Aires, Argentina",,
$ 350.000,"Colegiales, Capital Federal",$ 51.000 Expensas,2.0,40.0,AV FEDERICO LACROZE 2520,no,350000.0,8750.0,46495946,Colegiales,COLEGIALES,NOROESTE,"AV FEDERICO LACROZE 2520,Colegiales, Buenos Aires, Argentina",-34.5718890877551,-58.44584653265306
USD 2.400,"Colegiales, Capital Federal",,7.0,380.0,Dirección no informada,si,3235200.0,8513.684210526315,48352358,Colegiales,COLEGIALES,NOROESTE,"Dirección no informada,Colegiales, Buenos Aires, Argentina",,
$ 380.000,"Colegiales, Capital Federal",$ 72.000 Expensas,2.0,45.0,Virrey Arredondo  2400 PB,no,380000.0,8444.444444444445,47503402,Colegiales,COLEGIALES,NOROESTE,"Virrey Arredondo 2400 PB,Colegiales, Buenos Aires, Argentina",,
$ 300.000,"Colegiales, Capital Federal",$ 106.000 Expensas,1.0,33.0,TEODORO GARCIA 2866. Entre Cramer y Conesa,no,300000.0,9090.90909090909,46380685,Colegiales,COLEGIALES,NOROESTE,"TEODORO GARCIA 2866. Entre Cramer y Conesa,Colegiales, Buenos Aires, Argentina",,
$ 600.000,"Colegiales, Capital Federal",$ 170.000 Expensas,2.0,46.0,Gral Enrique Martinez  200 3°,no,600000.0,13043.478260869566,47718654,Colegiales,COLEGIALES,NOROESTE,"Gral Enrique Martinez 200 3°,Colegiales, Buenos Aires, Argentina",,
$ 350.000,"Colegiales, Capital Federal",$ 70.000 Expensas,2.0,41.0,CONESA 986. Entre Cespedes y Palpa,no,350000.0,8536.585365853658,47569578,Colegiales,COLEGIALES,NOROESTE,"CONESA 986. Entre Cespedes y Palpa,Colegiales, Buenos Aires, Argentina",,
$ 350.000,"Colegiales, Capital Federal",$ 70.000 Expensas,2.0,41.0,CONESA 986. Entre Cespedes y Palpa,no,350000.0,8536.585365853658,47569578,Colegiales,COLEGIALES,NOROESTE,"CONESA 986. Entre Cespedes y Palpa,Colegiales, Buenos Aires, Argentina",,
$ 450.000,"Colegiales, Capital Federal",$ 87.000 Expensas,1.0,52.0,Avenida Álvarez Thomas 817,no,450000.0,8653.846153846154,48679763,Colegiales,COLEGIALES,NOROESTE,"Avenida Álvarez Thomas 817,Colegiales, Buenos Aires, Argentina",-34.57946240204082,-58.453670336734696
$ 1.500.000,"Colegiales, Capital Federal",,6.0,230.0,AV. FEDERICO LACROZE 2894. Entre Conesa y Cramer,no,1500000.0,6521.739130434783,48693136,Colegiales,COLEGIALES,NOROESTE,"AV. FEDERICO LACROZE 2894. Entre Conesa y Cramer,Colegiales, Buenos Aires, Argentina",,
$ 650.000,"Colegiales, Capital Federal",$ 11.400 Expensas,2.0,100.0,Delgado 600,no,650000.0,6500.0,53143263,Colegiales,COLEGIALES,NOROESTE,"Delgado 600,Colegiales, Buenos Aires, Argentina",-34.580019,-58.450461
$ 450.000,"Colegiales, Capital Federal",$ 45.000 Expensas,3.0,59.0,Av. Elcano 3316,no,450000.0,7627.118644067797,53140737,Colegiales,COLEGIALES,NOROESTE,"Av. Elcano 3316,Colegiales, Buenos Aires, Argentina",-34.574473304166666,-58.4596963125
USD 1.750,"Colegiales, Capital Federal",$ 255.000 Expensas,4.0,114.0,Santos Dumont 3400,si,2359000.0,20692.98245614035,53110136,Colegiales,COLEGIALES,NOROESTE,"Santos Dumont 3400,Colegiales, Buenos Aires, Argentina",-34.581922,-58.4469822
USD 700,"Colegiales, Capital Federal",,3.0,50.0,Crámer  300  4,si,943600.0,18872.0,52881868,Colegiales,COLEGIALES,NOROESTE,"Crámer 300 4,Colegiales, Buenos Aires, Argentina",-34.5694887,-58.4570269
USD 1.600,"Colegiales, Capital Federal",$ 90.000 Expensas,3.0,95.0,Enrique Martinez 200. Entre Santos dumont y Av jorge newbery,si,2156800.0,22703.157894736843,53099350,Colegiales,COLEGIALES,NOROESTE,"Enrique Martinez 200. Entre Santos dumont y Av jorge newbery,Colegiales, Buenos Aires, Argentina",,
USD 800,"Colegiales, Capital Federal",$ 1 Expensas,,35.0,Olleros 2485,si,1078400.0,30811.428571428572,53125713,Colegiales,COLEGIALES,NOROESTE,"Olleros 2485,Colegiales, Buenos Aires, Argentina",-34.5711123,-58.44435368571428
$ 850.000,"Colegiales, Capital Federal",$ 180.000 Expensas,3.0,78.0,Maure 2445 ,no,850000.0,10897.435897435897,53175970,Colegiales,COLEGIALES,NOROESTE,"Maure 2445 ,Colegiales, Buenos Aires, Argentina",-34.57184834897959,-58.442456826530616
$ 450.000,"Colegiales, Capital Federal",$ 44.500 Expensas,2.0,50.0,Alvarez Thomas  800 5°,no,450000.0,9000.0,53248754,Colegiales,COLEGIALES,NOROESTE,"Alvarez Thomas 800 5°,Colegiales, Buenos Aires, Argentina",-34.5797021,-58.4534016
$ 240.000,"Colegiales, Capital Federal",$ 50.000 Expensas,1.0,39.0,"ROSETI 700. Entre Lacroze, federico, av. y Garcia, teodoro",no,240000.0,6153.846153846154,53121010,Colegiales,COLEGIALES,NOROESTE,"ROSETI 700. Entre Lacroze, federico, av. y Garcia, teodoro,Colegiales, Buenos Aires, Argentina",,
USD 700,"Colegiales, Capital Federal",$ 1 Expensas,1.0,35.0,Teodoro García 2425,si,943600.0,26960.0,53072844,Colegiales,COLEGIALES,NOROESTE,"Teodoro García 2425,Colegiales, Buenos Aires, Argentina",-34.56987632727273,-58.44598979393939
$ 350.000,"Colegiales, Capital Federal",$ 40.000 Expensas,2.0,34.0,Virrey Aviles 2900. Entre Conesa y Cramer,no,350000.0,10294.117647058823,53358824,Colegiales,COLEGIALES,NOROESTE,"Virrey Aviles 2900. Entre Conesa y Cramer,Colegiales, Buenos Aires, Argentina",,
USD 650,"Colegiales, Capital Federal",,2.0,71.0,"Virrey Olaguer y Feliú 3100, Colegiales, Capital Federal",si,876200.0,12340.845070422536,53350399,Colegiales,COLEGIALES,NOROESTE,"Virrey Olaguer y Feliú 3100, Colegiales, Capital Federal,Colegiales, Buenos Aires, Argentina",-34.573007,-58.456639
$ 380.000,"Colegiales, Capital Federal",$ 42.000 Expensas,2.0,33.0,Aguilar 2493,no,380000.0,11515.151515151516,53346366,Colegiales,COLEGIALES,NOROESTE,"Aguilar 2493,Colegiales, Buenos Aires, Argentina",-34.57004421632653,-58.44813990408163
$ 550.000,"Colegiales, Capital Federal",$ 49.920 Expensas,2.0,50.0,Maure al 2400,no,550000.0,11000.0,53354756,Colegiales,COLEGIALES,NOROESTE,"Maure 2400,Colegiales, Buenos Aires, Argentina",-34.5747178,-58.4449921
$ 330.000,"Colegiales, Capital Federal",$ 90.000 Expensas,1.0,34.0,Maure 2445,no,330000.0,9705.882352941177,53367678,Colegiales,COLEGIALES,NOROESTE,"Maure 2445,Colegiales, Buenos Aires, Argentina",-34.57184834897959,-58.442456826530616
$ 350.000,"Colegiales, Capital Federal",$ 60.000 Expensas,2.0,44.0,Ciudad de la PAz al 400,no,350000.0,7954.545454545455,53430411,Colegiales,COLEGIALES,NOROESTE,"Ciudad de la PAz 400,Colegiales, Buenos Aires, Argentina",-34.5691902,-58.4500701
$ 380.000,"Colegiales, Capital Federal",$ 22.000 Expensas,3.0,50.0,CRAMER 300,no,380000.0,7600.0,53431265,Colegiales,COLEGIALES,NOROESTE,"CRAMER 300,Colegiales, Buenos Aires, Argentina",-34.5761937,-58.4427933
$ 800.000,"Colegiales, Capital Federal",$ 100.000 Expensas,4.0,90.0,Departamento en Alquiler 4 Ambientes en Colegiales,no,800000.0,8888.888888888889,53456058,Colegiales,COLEGIALES,NOROESTE,"Departamento en Alquiler 4 Ambientes en Colegiales,Colegiales, Buenos Aires, Argentina",,
$ 420.000,"Colegiales, Capital Federal",$ 65.000 Expensas,1.0,31.0,Ravignani al 1400,no,420000.0,13548.387096774193,53456448,Colegiales,COLEGIALES,NOROESTE,"Ravignani 1400,Colegiales, Buenos Aires, Argentina",,
$ 290.000,"Colegiales, Capital Federal",$ 48.000 Expensas,2.0,32.0,Zabala 2473,no,290000.0,9062.5,53535774,Colegiales,COLEGIALES,NOROESTE,"Zabala 2473,Colegiales, Buenos Aires, Argentina",-34.56876157551021,-58.44983561020408
USD 550,"Colegiales, Capital Federal",,1.0,37.0,Concepcion Arenal 6100,si,741400.0,20037.837837837837,53535178,Colegiales,COLEGIALES,NOROESTE,"Concepcion Arenal 6100,Colegiales, Buenos Aires, Argentina",-34.5825819,-58.4457942
$ 250.000,"Colegiales, Capital Federal",$ 36.000 Expensas,1.0,32.0,Palpa 2828,no,250000.0,7812.5,53472241,Colegiales,COLEGIALES,NOROESTE,"Palpa 2828,Colegiales, Buenos Aires, Argentina",-34.57308425918367,-58.44928586122449
$ 330.000,"Colegiales, Capital Federal",$ 80.274 Expensas,,37.0,Avenida Federico Lacroze 3229,no,330000.0,8918.918918918918,53201561,Colegiales,COLEGIALES,NOROESTE,"Avenida Federico Lacroze 3229,Colegiales, Buenos Aires, Argentina",-34.57820662857143,-58.44971464285714
$ 600.000,"Colegiales, Capital Federal",$ 120.000 Expensas,2.0,60.0,Maure  3500 6°,no,600000.0,10000.0,53697201,Colegiales,COLEGIALES,NOROESTE,"Maure 3500 6°,Colegiales, Buenos Aires, Argentina",,
$ 550.000,"Colegiales, Capital Federal",$ 95.000 Expensas,3.0,55.0,Zabala  al 3100,no,550000.0,10000.0,53673498,Colegiales,COLEGIALES,NOROESTE,"Zabala 3100,Colegiales, Buenos Aires, Argentina",-34.574452,-58.453966
$ 330.000,"Colegiales, Capital Federal",$ 45.000 Expensas,1.0,34.0,Alvarez Thomas 788,no,330000.0,9705.882352941177,53686357,Colegiales,COLEGIALES,NOROESTE,"Alvarez Thomas 788,Colegiales, Buenos Aires, Argentina",-34.579866338461535,-58.45329545384615
$ 400.000,"Colegiales, Capital Federal",$ 20.000 Expensas,2.0,42.0,"LORETO, VIRREY 3697. Entre Av forest y Alvarez thomas, avda.",no,400000.0,9523.809523809523,53673875,Colegiales,COLEGIALES,NOROESTE,"LORETO, VIRREY 3697. Entre Av forest y Alvarez thomas, avda.,Colegiales, Buenos Aires, Argentina",,
$ 500.000,"Colegiales, Capital Federal",,3.0,50.0,"Maure 2800, Colegiales, Capital Federal, Argentina.",no,500000.0,10000.0,53161052,Colegiales,COLEGIALES,NOROESTE,"Maure 2800, Colegiales, Capital Federal, Argentina.,Colegiales, Buenos Aires, Argentina",,
$ 680.000,"Colegiales, Capital Federal",,3.0,65.0,Palpa 2445,no,680000.0,10461.538461538461,53658720,Colegiales,COLEGIALES,NOROESTE,"Palpa 2445,Colegiales, Buenos Aires, Argentina",-34.56982853469388,-58.44712206122449
USD 1.800,"Colegiales, Capital Federal",$ 136.000 Expensas,4.0,150.0,Céspedes al 3000,si,2426400.0,16176.0,53644508,Colegiales,COLEGIALES,NOROESTE,"Céspedes 3000,Colegiales, Buenos Aires, Argentina",-34.5740879,-58.4518254
$ 380.000,"Colegiales, Capital Federal",$ 45.000 Expensas,1.0,35.0,Fco Lacroze ,no,380000.0,10857.142857142857,53644828,Colegiales,COLEGIALES,NOROESTE,"Fco Lacroze ,Colegiales, Buenos Aires, Argentina",,
$ 570.000,"Colegiales, Capital Federal",$ 62.815 Expensas,2.0,41.0,AV. DE LOS INCAS 3300. Entre Superi y Conde,no,570000.0,13902.439024390244,53696110,Colegiales,COLEGIALES,NOROESTE,"AV. DE LOS INCAS 3300. Entre Superi y Conde,Colegiales, Buenos Aires, Argentina",,
$ 380.000,"Colegiales, Capital Federal",$ 30.000 Expensas,2.0,48.0,Av Elcano 3200,no,380000.0,7916.666666666667,53666703,Colegiales,COLEGIALES,NOROESTE,"Av Elcano 3200,Colegiales, Buenos Aires, Argentina",-34.57314,-58.459295
USD 1.000,"Colegiales, Capital Federal",$ 100.000 Expensas,2.0,50.0,Dirección no informada,si,1348000.0,26960.0,53624066,Colegiales,COLEGIALES,NOROESTE,"Dirección no informada,Colegiales, Buenos Aires, Argentina",,
USD 1.000,"Colegiales, Capital Federal",$ 100.000 Expensas,2.0,50.0,Dirección no informada,si,1348000.0,26960.0,53624066,Colegiales,COLEGIALES,NOROESTE,"Dirección no informada,Colegiales, Buenos Aires, Argentina",,
$ 320.000,"Colegiales, Capital Federal",$ 60.000 Expensas,1.0,37.0,CIUDAD DE LA PAZ 600,no,320000.0,8648.648648648648,53645281,Colegiales,COLEGIALES,NOROESTE,"CIUDAD DE LA PAZ 600,Colegiales, Buenos Aires, Argentina",-34.5723395,-58.4447951
$ 300.000,"Colegiales, Capital Federal",$ 48.000 Expensas,1.0,35.0,Federico Lacroze  3100,no,300000.0,8571.42857142857,53650193,Colegiales,COLEGIALES,NOROESTE,"Federico Lacroze 3100,Colegiales, Buenos Aires, Argentina",-34.576942,-58.4487014
$ 470.000,"Colegiales, Capital Federal",$ 38.000 Expensas,2.0,41.0,Conesa 51,no,470000.0,11463.414634146342,53650315,Colegiales,COLEGIALES,NOROESTE,"Conesa 51,Colegiales, Buenos Aires, Argentina",-34.57863648163266,-58.44095110816327
$ 390.000,"Colegiales, Capital Federal",$ 65.000 Expensas,2.0,45.0,Crámer  al 1600,no,390000.0,8666.666666666666,53611647,Colegiales,COLEGIALES,NOROESTE,"Crámer 1600,Colegiales, Buenos Aires, Argentina",-34.5703515,-58.4561651
$ 300.000,"Colegiales, Capital Federal",$ 60.000 Expensas,2.0,37.0,Virrey Arredondo al 2400,no,300000.0,8108.108108108108,53611757,Colegiales,COLEGIALES,NOROESTE,"Virrey Arredondo 2400,Colegiales, Buenos Aires, Argentina",-34.5715831,-58.4544203
$ 395.000,"Colegiales, Capital Federal",$ 54.000 Expensas,3.0,48.0,Cramer  al 300,no,395000.0,8229.166666666666,53611843,Colegiales,COLEGIALES,NOROESTE,"Cramer 300,Colegiales, Buenos Aires, Argentina",-34.5761937,-58.4427933
$ 650,"Colegiales, Capital Federal",,2.0,60.0,Teodoro garcia 3575,no,650.0,10.833333333333334,53612093,Colegiales,COLEGIALES,NOROESTE,"Teodoro garcia 3575,Colegiales, Buenos Aires, Argentina",-34.5754816,-58.4495161
$ 420.000,"Colegiales, Capital Federal",$ 40.000 Expensas,3.0,62.0,Olleros  3900 1°,no,420000.0,6774.193548387097,53557227,Colegiales,COLEGIALES,NOROESTE,"Olleros 3900 1°,Colegiales, Buenos Aires, Argentina",-34.5808626,-58.4499833
USD 1.300,"Colegiales, Capital Federal",,4.0,195.0,Delgado 1400,si,1752400.0,8986.666666666666,53631749,Colegiales,COLEGIALES,NOROESTE,"Delgado 1400,Colegiales, Buenos Aires, Argentina",-34.576549,-58.4607132
USD 600,"Colegiales, Capital Federal",,2.0,57.0,"Córdoba y Federico Lacroze,  Disponible el 23 de Mayo de 2024 -chacarita/colegiales - Caba, Argentina",si,808800.0,14189.473684210527,53542081,Colegiales,COLEGIALES,NOROESTE,"Córdoba y Federico Lacroze, Disponible el 23 de Mayo de 2024 -chacarita/colegiales - Caba, Argentina,Colegiales, Buenos Aires, Argentina",,
$ 620.000,"Colegiales, Capital Federal",$ 56.000 Expensas,2.0,80.0,ALVAREZ THOMAS ,no,620000.0,7750.0,53642019,Colegiales,COLEGIALES,NOROESTE,"ALVAREZ THOMAS ,Colegiales, Buenos Aires, Argentina",-34.5797021,-58.4534016
$ 530.000,"Colegiales, Capital Federal",$ 37.000 Expensas,4.0,65.0,Cramer 315,no,530000.0,8153.846153846154,53642549,Colegiales,COLEGIALES,NOROESTE,"Cramer 315,Colegiales, Buenos Aires, Argentina",-34.575810385714284,-58.44315504285714
$ 320.000,"Colegiales, Capital Federal",$ 43.000 Expensas,2.0,35.0,Cramer 345,no,320000.0,9142.857142857143,53642611,Colegiales,COLEGIALES,NOROESTE,"Cramer 345,Colegiales, Buenos Aires, Argentina",-34.57565885510204,-58.44339620612245
$ 410.000,"Colegiales, Capital Federal",$ 45.000 Expensas,3.0,60.0,teodoro garcia 2885,no,410000.0,6833.333333333333,53601879,Colegiales,COLEGIALES,NOROESTE,"teodoro garcia 2885,Colegiales, Buenos Aires, Argentina",-34.573971428571426,-58.44886622857143
$ 350.000,"Colegiales, Capital Federal",,2.0,55.0,CIUDAD DE LA PAZ 400,no,350000.0,6363.636363636364,53605585,Colegiales,COLEGIALES,NOROESTE,"CIUDAD DE LA PAZ 400,Colegiales, Buenos Aires, Argentina",-34.5691902,-58.4500701
$ 400.000,"Colegiales, Capital Federal",$ 91.100 Expensas,3.0,68.0,Forest al 1100,no,400000.0,5882.35294117647,53553662,Colegiales,COLEGIALES,NOROESTE,"Forest 1100,Colegiales, Buenos Aires, Argentina",,
$ 380.000,"Colegiales, Capital Federal",$ 140.000 Expensas,1.0,50.0,Av. Cordoba 6200,no,380000.0,7600.0,53665596,Colegiales,COLEGIALES,NOROESTE,"Av. Cordoba 6200,Colegiales, Buenos Aires, Argentina",,
$ 600.000,"Colegiales, Capital Federal",$ 140.000 Expensas,3.0,70.0,Conde al 700,no,600000.0,8571.42857142857,53661944,Colegiales,COLEGIALES,NOROESTE,"Conde 700,Colegiales, Buenos Aires, Argentina",-34.5781148,-58.4493025
$ 400.000,"Colegiales, Capital Federal",$ 70.000 Expensas,2.0,36.0,Amenabar 1400,no,400000.0,11111.111111111111,53664002,Colegiales,COLEGIALES,NOROESTE,"Amenabar 1400,Colegiales, Buenos Aires, Argentina",-34.569126,-58.45229
$ 330.000,"Colegiales, Capital Federal",$ 89.500 Expensas,2.0,42.0,V. Arredondo 3419,no,330000.0,7857.142857142857,53668338,Colegiales,COLEGIALES,NOROESTE,"V. Arredondo 3419,Colegiales, Buenos Aires, Argentina",-34.5715831,-58.4544203
$ 460.000,"Colegiales, Capital Federal",$ 25.000 Expensas,2.0,48.0,Aguilar 2700,no,460000.0,9583.333333333334,53589868,Colegiales,COLEGIALES,NOROESTE,"Aguilar 2700,Colegiales, Buenos Aires, Argentina",-34.5715109,-58.4492292
$ 330.000,"Colegiales, Capital Federal",$ 35.000 Expensas,1.0,30.0,Virrey Aviles 3200. Entre Conde y Superi,no,330000.0,11000.0,53589950,Colegiales,COLEGIALES,NOROESTE,"Virrey Aviles 3200. Entre Conde y Superi,Colegiales, Buenos Aires, Argentina",,
USD 350,"Colegiales, Capital Federal",,1.0,30.0,Dirección no informada,si,471800.0,15726.666666666666,53501643,Colegiales,COLEGIALES,NOROESTE,"Dirección no informada,Colegiales, Buenos Aires, Argentina",,
USD 650,"Colegiales, Capital Federal",,2.0,60.0,Santos Dumont Y Cordoba,si,876200.0,14603.333333333334,53554870,Colegiales,COLEGIALES,NOROESTE,"Santos Dumont Y Cordoba,Colegiales, Buenos Aires, Argentina",,
$ 330.000,"Colegiales, Capital Federal",$ 10.000 Expensas,1.0,22.0,Palpa 2600,no,330000.0,15000.0,53567225,Colegiales,COLEGIALES,NOROESTE,"Palpa 2600,Colegiales, Buenos Aires, Argentina",-34.5713255,-58.4480409
$ 420.000,"Colegiales, Capital Federal",$ 50.000 Expensas,2.0,56.0,ALVAREZ THOMAS 1185,no,420000.0,7500.0,53569256,Colegiales,COLEGIALES,NOROESTE,"ALVAREZ THOMAS 1185,Colegiales, Buenos Aires, Argentina",-34.5808626,-58.4499833
