Precio,Barrios,Expensas,Ambientes,MetrosCuadrados,Direccion,Dolarizado,PrecioPesos,PrecioM2Pesos,ID,Barrio_geopy,Barrio_Recod,Corredor,DireccionNorm,Latitud,Longitud
$ 350.000,"San Cristobal, Capital Federal",,1.0,37.0,Carlos Calvo 1600,no,350000.0,9459.45945945946,53676354,San Cristobal,SAN CRISTOBAL,CENTRO,"Carlos Calvo 1600,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.620107,-58.3886484
$ 330.000,"San Cristobal, Capital Federal",$ 55.900 Expensas,2.0,39.0,Combate de los Pozos al 1000,no,330000.0,8461.538461538461,54210427,San Cristobal,SAN CRISTOBAL,CENTRO,"Combate de los Pozos 1000,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.619132,-58.3932173
$ 350.000,"San Cristobal, Capital Federal",$ 45.000 Expensas,2.0,37.0,AVENIDA ENTRE RIOS 1086,no,350000.0,9459.45945945946,54211196,San Cristobal,SAN CRISTOBAL,CENTRO,"AVENIDA ENTRE RIOS 1086,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6270222,-58.3911933
$ 390.000,"San Cristobal, Capital Federal",$ 68.000 Expensas,1.0,32.0,AV Entre Rios 900,no,390000.0,12187.5,54214051,San Cristobal,SAN CRISTOBAL,CENTRO,"AV Entre Rios 900,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.618985,-58.3915419
$ 500.000,"San Cristobal, Capital Federal",$ 87.000 Expensas,3.0,60.0,RINCON 1205,no,500000.0,8333.333333333334,54171490,San Cristobal,SAN CRISTOBAL,CENTRO,"RINCON 1205,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.62313688571428,-58.395006169387756
$ 280.000,"San Cristobal, Capital Federal",$ 90.000 Expensas,1.0,36.0,CONSTITUCION 1800,no,280000.0,7777.777777777777,54173950,San Cristobal,SAN CRISTOBAL,CENTRO,"CONSTITUCION 1800,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6255753,-58.3957392
$ 200.000,"San Cristobal, Capital Federal",,1.0,20.0,Av. Chiclana  2800 Pb,no,200000.0,10000.0,54174496,San Cristobal,SAN CRISTOBAL,CENTRO,"Av. Chiclana 2800 Pb,San Cristobal, Ciudad de Buenos Aires, Argentina",,
$ 250.000,"San Cristobal, Capital Federal",$ 50.000 Expensas,1.0,26.0,ESTADOS UNIDOS 1700,no,250000.0,9615.384615384615,54181959,San Cristobal,SAN CRISTOBAL,CENTRO,"ESTADOS UNIDOS 1700,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6214013,-58.4100075
$ 649.000,"San Cristobal, Capital Federal",,4.0,92.0,Anaut al 4000,no,649000.0,7054.347826086957,53988332,San Cristobal,SAN CRISTOBAL,CENTRO,"Anaut 4000,San Cristobal, Ciudad de Buenos Aires, Argentina",,
$ 340.000,"San Cristobal, Capital Federal",$ 100.000 Expensas,1.0,46.0,Rincon  1000 4°,no,340000.0,7391.304347826087,53972043,San Cristobal,SAN CRISTOBAL,CENTRO,"Rincon 1000 4°,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6239966,-58.3948008
$ 590.000,"San Cristobal, Capital Federal",$ 83.000 Expensas,3.0,95.0,CARLOS CALVO Y AV INDEPENDENCIA,no,590000.0,6210.526315789473,54016042,San Cristobal,SAN CRISTOBAL,CENTRO,"CARLOS CALVO Y AV INDEPENDENCIA,San Cristobal, Ciudad de Buenos Aires, Argentina",,
$ 285.000,"San Cristobal, Capital Federal",$ 50.000 Expensas,1.0,30.0,Pichincha 900,no,285000.0,9500.0,54030778,San Cristobal,SAN CRISTOBAL,CENTRO,"Pichincha 900,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6195451,-58.3987823
$ 600.000,"San Cristobal, Capital Federal",$ 118.917 Expensas,3.0,108.0,Avenida San Juan al 3200,no,600000.0,5555.555555555556,54234433,San Cristobal,SAN CRISTOBAL,CENTRO,"Avenida San Juan 3200,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6248677,-58.4102243
$ 600.000,"San Cristobal, Capital Federal",$ 118.917 Expensas,3.0,108.0,Avenida San Juan al 3200,no,600000.0,5555.555555555556,54234433,San Cristobal,SAN CRISTOBAL,CENTRO,"Avenida San Juan 3200,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6248677,-58.4102243
USD 2.800,"San Cristobal, Capital Federal",,6.0,525.0,Sarandi al 1100,si,4018000.0,7653.333333333333,54259966,San Cristobal,SAN CRISTOBAL,CENTRO,"Sarandi 1100,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6185308,-58.3945083
$ 450.000,"San Cristobal, Capital Federal",$ 117.400 Expensas,3.0,50.0,San Juan  al 3000,no,450000.0,9000.0,54260029,San Cristobal,SAN CRISTOBAL,CENTRO,"San Juan 3000,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6228737,-58.3914101
USD 2.800,"San Cristobal, Capital Federal",,6.0,525.0,Sarandi al 1100,si,4018000.0,7653.333333333333,54259966,San Cristobal,SAN CRISTOBAL,CENTRO,"Sarandi 1100,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6185308,-58.3945083
$ 450.000,"San Cristobal, Capital Federal",$ 117.400 Expensas,3.0,50.0,San Juan  al 3000,no,450000.0,9000.0,54260029,San Cristobal,SAN CRISTOBAL,CENTRO,"San Juan 3000,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6228737,-58.3914101
$ 500.000,"San Cristobal, Capital Federal",$ 140.000 Expensas,3.0,85.0,SOLIS 788,no,500000.0,5882.35294117647,54247087,San Cristobal,SAN CRISTOBAL,CENTRO,"SOLIS 788,San Cristobal, Ciudad de Buenos Aires, Argentina",,
$ 300.000,"San Cristobal, Capital Federal",$ 92.000 Expensas,1.0,33.0,Avenida San Juan 3000,no,300000.0,9090.90909090909,54235877,San Cristobal,SAN CRISTOBAL,CENTRO,"Avenida San Juan 3000,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6244833,-58.4069964
$ 280.000,"San Cristobal, Capital Federal",$ 86.000 Expensas,2.0,42.0,COMBATE DE LOS POZOS 1195,no,280000.0,6666.666666666667,53793036,San Cristobal,SAN CRISTOBAL,CENTRO,"COMBATE DE LOS POZOS 1195,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.619132,-58.3932173
$ 280.000,"San Cristobal, Capital Federal",$ 86.000 Expensas,2.0,42.0,COMBATE DE LOS POZOS 1195,no,280000.0,6666.666666666667,53793036,San Cristobal,SAN CRISTOBAL,CENTRO,"COMBATE DE LOS POZOS 1195,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.619132,-58.3932173
USD 400,"San Cristobal, Capital Federal",$ 70.000 Expensas,2.0,44.0,Humberto Primo 2000,si,574000.0,13045.454545454546,53763425,San Cristobal,SAN CRISTOBAL,CENTRO,"Humberto Primo 2000,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6217806,-58.3944
$ 370.000,"San Cristobal, Capital Federal",$ 55.000 Expensas,2.0,36.0,Pasco 909,no,370000.0,10277.777777777776,54131513,San Cristobal,SAN CRISTOBAL,CENTRO,"Pasco 909,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.61979863877551,-58.39748409387755
$ 400.000,"San Cristobal, Capital Federal",$ 90.000 Expensas,2.0,55.0,Alquiler Depto 2 Amb 55m2 C/ Balcon Av.jujuy  1100 7°,no,400000.0,7272.727272727273,53755780,San Cristobal,SAN CRISTOBAL,CENTRO,"Alquiler Depto 2 Amb 55m2 C/ Balcon Av.jujuy 1100 7°,San Cristobal, Ciudad de Buenos Aires, Argentina",,
$ 600.000,"San Cristobal, Capital Federal",$ 68.000 Expensas,3.0,70.0,Pavon 3140 8 A,no,600000.0,8571.42857142857,53786527,San Cristobal,SAN CRISTOBAL,CENTRO,"Pavon 3140 8 A,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6273055,-58.4001092
$ 320.000,"San Cristobal, Capital Federal",$ 23.000 Expensas,1.0,25.0,Constitucion al 3000,no,320000.0,12800.0,53780323,San Cristobal,SAN CRISTOBAL,CENTRO,"Constitucion 3000,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6272566,-58.4066461
$ 450.000,"San Cristobal, Capital Federal",$ 90.000 Expensas,2.0,42.0,CATAMARCA 790,no,450000.0,10714.285714285714,54349672,San Cristobal,SAN CRISTOBAL,CENTRO,"CATAMARCA 790,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.61888912424243,-58.40500280707071
$ 400.000,"San Cristobal, Capital Federal",$ 10.000 Expensas,2.0,43.0,Rincón 910 ,no,400000.0,9302.32558139535,54342605,San Cristobal,SAN CRISTOBAL,CENTRO,"Rincón 910 ,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.61971518979592,-58.39584388163265
$ 400.000,"San Cristobal, Capital Federal",$ 10.000 Expensas,2.0,43.0,Rincón 910 ,no,400000.0,9302.32558139535,54342605,San Cristobal,SAN CRISTOBAL,CENTRO,"Rincón 910 ,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.61971518979592,-58.39584388163265
$ 650.000,"San Cristobal, Capital Federal",$ 105.000 Expensas,3.0,60.0,HUMBERTO PRIMO 2630,no,650000.0,10833.333333333334,54275015,San Cristobal,SAN CRISTOBAL,CENTRO,"HUMBERTO PRIMO 2630,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.622418485714284,-58.401723857142855
$ 399.999,"San Cristobal, Capital Federal",$ 100.000 Expensas,1.0,34.0,Pichincha 1100,no,399999.0,11764.676470588236,54244678,San Cristobal,SAN CRISTOBAL,CENTRO,"Pichincha 1100,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6232137,-58.3975718
$ 450.000,"San Cristobal, Capital Federal",$ 65.000 Expensas,3.0,56.0,PICHINCHA 800,no,450000.0,8035.714285714285,44828139,San Cristobal,SAN CRISTOBAL,CENTRO,"PICHINCHA 800,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6183689,-58.3988931
$ 320.000,"San Cristobal, Capital Federal",$ 65.300 Expensas,1.0,37.0,Estados Unidos al 2300,no,320000.0,8648.648648648648,54220884,San Cristobal,SAN CRISTOBAL,CENTRO,"Estados Unidos 2300,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6196921,-58.3987082
$ 320.000,"San Cristobal, Capital Federal",$ 95.000 Expensas,1.0,40.0,Avenida Independencia  al 2200,no,320000.0,8000.0,54394650,San Cristobal,SAN CRISTOBAL,CENTRO,"Avenida Independencia 2200,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6185648,-58.3974127
USD 460,"San Cristobal, Capital Federal",$ 1 Expensas,2.0,50.0,Cochabamba 1750,si,660100.0,13202.0,49974199,San Cristobal,SAN CRISTOBAL,CENTRO,"Cochabamba 1750,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6246111,-58.3991048
$ 390.000,"San Cristobal, Capital Federal",$ 70.000 Expensas,1.0,30.0,San Cristóbal,no,390000.0,13000.0,54061514,San Cristobal,SAN CRISTOBAL,CENTRO,"San Cristóbal,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.624605599999995,-58.40269818481465
USD 300,"San Cristobal, Capital Federal",$ 64.000 Expensas,2.0,40.0,La Rioja 1100,si,430500.0,10762.5,54156412,San Cristobal,SAN CRISTOBAL,CENTRO,"La Rioja 1100,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6280972,-58.4066725
$ 600.000,"San Cristobal, Capital Federal",$ 30.000 Expensas,2.0,50.0,Pichincha 1131,no,600000.0,12000.0,54305642,San Cristobal,SAN CRISTOBAL,CENTRO,"Pichincha 1131,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.62232403673469,-58.39816078571428
$ 320.000,"San Cristobal, Capital Federal",$ 100.000 Expensas,2.0,35.0,Pichincha 952,no,320000.0,9142.857142857143,54288049,San Cristobal,SAN CRISTOBAL,CENTRO,"Pichincha 952,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.620185316326534,-58.3985891877551
$ 500.000,"San Cristobal, Capital Federal",$ 60.000 Expensas,2.0,52.0,Estados Unidos 1700,no,500000.0,9615.384615384615,54323719,San Cristobal,SAN CRISTOBAL,CENTRO,"Estados Unidos 1700,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6214013,-58.4100075
$ 350.000,"San Cristobal, Capital Federal",$ 60.000 Expensas,2.0,40.0,Avenida Independencia 2000,no,350000.0,8750.0,54266537,San Cristobal,SAN CRISTOBAL,CENTRO,"Avenida Independencia 2000,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6183905,-58.3943925
$ 495.000,"San Cristobal, Capital Federal",$ 59.000 Expensas,3.0,58.0,Combate de los Pozos 1400,no,495000.0,8534.48275862069,54277666,San Cristobal,SAN CRISTOBAL,CENTRO,"Combate de los Pozos 1400,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6251535,-58.3924506
$ 850.000,"San Cristobal, Capital Federal",,4.0,180.0,Catamarca 1424,no,850000.0,4722.222222222223,54203650,San Cristobal,SAN CRISTOBAL,CENTRO,"Catamarca 1424,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6262712,-58.4029689
USD 450,"San Cristobal, Capital Federal",,2.0,41.0,La Rioja 1561,si,645750.0,15750.0,54206827,San Cristobal,SAN CRISTOBAL,CENTRO,"La Rioja 1561,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.628820804081634,-58.406658314285714
$ 580.000,"San Cristobal, Capital Federal",$ 115.000 Expensas,3.0,65.0,Combate de los Pozos,no,580000.0,8923.076923076924,54215865,San Cristobal,SAN CRISTOBAL,CENTRO,"Combate de los Pozos,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6252377,-58.3925302
$ 580.000,"San Cristobal, Capital Federal",$ 115.000 Expensas,3.0,65.0,Combate de los Pozos,no,580000.0,8923.076923076924,54215865,San Cristobal,SAN CRISTOBAL,CENTRO,"Combate de los Pozos,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6252377,-58.3925302
$ 550.000,"San Cristobal, Capital Federal",$ 160.000 Expensas,2.0,59.0,Humberto Primo ,no,550000.0,9322.033898305084,54061779,San Cristobal,SAN CRISTOBAL,CENTRO,"Humberto Primo ,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6236778,-58.4102301
$ 350.000,"San Cristobal, Capital Federal",$ 27.000 Expensas,1.0,50.0,Constitución 2600,no,350000.0,7000.0,54106504,San Cristobal,SAN CRISTOBAL,CENTRO,"Constitución 2600,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.626426,-58.4014053
USD 800,"San Cristobal, Capital Federal",$ 200.000 Expensas,3.0,70.0,Carlos Calvo 3080,si,1148000.0,16400.0,54247988,San Cristobal,SAN CRISTOBAL,CENTRO,"Carlos Calvo 3080,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.622369740816325,-58.40869555510204
USD 380,"San Cristobal, Capital Federal",,2.0,44.0,Alberti 842,si,545300.0,12393.181818181818,54301471,San Cristobal,SAN CRISTOBAL,CENTRO,"Alberti 842,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.61914348571428,-58.400849702040816
$ 300.000,"San Cristobal, Capital Federal",$ 4.000 Expensas,2.0,38.0,Carlos Calvo 2840,no,300000.0,7894.736842105263,54251346,San Cristobal,SAN CRISTOBAL,CENTRO,"Carlos Calvo 2840,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.62168420612245,-58.405175946938776
$ 500.000,"San Cristobal, Capital Federal",$ 120.000 Expensas,1.0,70.0,Avenida Independencia 7637,no,500000.0,7142.857142857143,54395401,San Cristobal,SAN CRISTOBAL,CENTRO,"Avenida Independencia 7637,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6183702,-58.3959883
$ 300.000,"San Cristobal, Capital Federal",$ 4.000 Expensas,2.0,38.0,Carlos Calvo 2840,no,300000.0,7894.736842105263,54251346,San Cristobal,SAN CRISTOBAL,CENTRO,"Carlos Calvo 2840,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.62168420612245,-58.405175946938776
$ 500.000,"San Cristobal, Capital Federal",$ 120.000 Expensas,1.0,70.0,Avenida Independencia 7637,no,500000.0,7142.857142857143,54395401,San Cristobal,SAN CRISTOBAL,CENTRO,"Avenida Independencia 7637,San Cristobal, Ciudad de Buenos Aires, Argentina",-34.6183702,-58.3959883
USD 3.000,"Villa Devoto, Capital Federal",$ 350.000 Expensas,,160.0,Bahia Blanca al 3700,si,4305000.0,26906.25,54206530,Villa Devoto,VILLA DEVOTO,OESTE,"Bahia Blanca 3700,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.6018346,-58.508806
$ 850.000,"Villa Devoto, Capital Federal",$ 190.000 Expensas,3.0,120.0,Segurola 3260 - Caba.,no,850000.0,7083.333333333333,48112935,Villa Devoto,VILLA DEVOTO,OESTE,"Segurola 3260 - Caba.,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.606896567346936,-58.51249810612245
USD 3.200,"Villa Devoto, Capital Federal",,5.0,256.0,Casa Para Alquiler Comercial EN Villa Devoto - Apto Gastronomico /  Usab 1,si,4592000.0,17937.5,54027947,Villa Devoto,VILLA DEVOTO,OESTE,"Casa Para Alquiler Comercial EN Villa Devoto - Apto Gastronomico / Usab 1,Villa Devoto, Ciudad de Buenos Aires, Argentina",,
$ 750.000,"Villa Devoto, Capital Federal",$ 3.500 Expensas,3.0,93.0,Chivilcoy 4700,no,750000.0,8064.516129032258,53766060,Villa Devoto,VILLA DEVOTO,OESTE,"Chivilcoy 4700,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.595155,-58.516316
USD 850,"Villa Devoto, Capital Federal",$ 250.000 Expensas,3.0,68.0,Pedro Moran ,si,1219750.0,17937.5,54300708,Villa Devoto,VILLA DEVOTO,OESTE,"Pedro Moran ,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.5955207,-58.5007279
USD 850,"Villa Devoto, Capital Federal",$ 250.000 Expensas,3.0,68.0,Pedro Moran ,si,1219750.0,17937.5,54300708,Villa Devoto,VILLA DEVOTO,OESTE,"Pedro Moran ,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.5955207,-58.5007279
$ 580.000,"Villa Devoto, Capital Federal",$ 70.000 Expensas,3.0,55.0,HABANA 3682,no,580000.0,10545.454545454546,53940339,Villa Devoto,VILLA DEVOTO,OESTE,"HABANA 3682,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.595732213793106,-58.50983001034483
$ 600.000,"Villa Devoto, Capital Federal",$ 30.000 Expensas,2.0,56.0,Allende 3450,no,600000.0,10714.285714285714,54270846,Villa Devoto,VILLA DEVOTO,OESTE,"Allende 3450,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.60950726530612,-58.516456020408164
USD 800,"Villa Devoto, Capital Federal",,1.0,40.0,LLAVALLOL 4768 ,si,1148000.0,28700.0,54003511,Villa Devoto,VILLA DEVOTO,OESTE,"LLAVALLOL 4768 ,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.58988789795919,-58.50939769387755
$ 620.000,"Villa Devoto, Capital Federal",$ 34.000 Expensas,3.0,47.0,Desaguadero al 3700,no,620000.0,13191.489361702128,54314526,Villa Devoto,VILLA DEVOTO,OESTE,"Desaguadero 3700,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.6083541,-58.519441
USD 800,"Villa Devoto, Capital Federal",,1.0,40.0,LLAVALLOL 4768 ,si,1148000.0,28700.0,54003511,Villa Devoto,VILLA DEVOTO,OESTE,"LLAVALLOL 4768 ,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.58988789795919,-58.50939769387755
$ 620.000,"Villa Devoto, Capital Federal",$ 34.000 Expensas,3.0,47.0,Desaguadero al 3700,no,620000.0,13191.489361702128,54314526,Villa Devoto,VILLA DEVOTO,OESTE,"Desaguadero 3700,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.6083541,-58.519441
USD 2.200,"Villa Devoto, Capital Federal",,5.0,334.0,Gualeguaychú  ,si,3157000.0,9452.095808383234,52909486,Villa Devoto,VILLA DEVOTO,OESTE,"Gualeguaychú ,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.5962959,-58.51836
USD 1.000,"Villa Devoto, Capital Federal",$ 250.000 Expensas,3.0,150.0,Asuncion ,si,1435000.0,9566.666666666666,54016956,Villa Devoto,VILLA DEVOTO,OESTE,"Asuncion ,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.6006444,-58.5107432
USD 350,"Villa Devoto, Capital Federal",$ 34.700 Expensas,1.0,1.0,Avenida San Martin 6300,si,502250.0,502250.0,54363916,Villa Devoto,VILLA DEVOTO,OESTE,"Avenida San Martin 6300,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.594414,-58.5039756
USD 2.200,"Villa Devoto, Capital Federal",$ 80.000 Expensas,5.0,180.0,"Llavallol 4768, Buenos Aires, Argentina",si,3157000.0,17538.88888888889,51841980,Villa Devoto,VILLA DEVOTO,OESTE,"Llavallol 4768, Buenos Aires, Argentina,Villa Devoto, Ciudad de Buenos Aires, Argentina",,
USD 700,"Villa Devoto, Capital Federal",$ 150.000 Expensas,3.0,85.0,Asuncion 5100. Entre Cervantes,si,1004500.0,11817.64705882353,53884235,Villa Devoto,VILLA DEVOTO,OESTE,"Asuncion 5100. Entre Cervantes,Villa Devoto, Ciudad de Buenos Aires, Argentina",,
$ 620.000,"Villa Devoto, Capital Federal",$ 34.000 Expensas,3.0,47.0,Desaguadero al 3700,no,620000.0,13191.489361702128,54314526,Villa Devoto,VILLA DEVOTO,OESTE,"Desaguadero 3700,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.6083541,-58.519441
$ 600.000,"Villa Devoto, Capital Federal",$ 30.000 Expensas,2.0,56.0,Allende 3450,no,600000.0,10714.285714285714,54270846,Villa Devoto,VILLA DEVOTO,OESTE,"Allende 3450,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.60950726530612,-58.516456020408164
USD 1.000,"Villa Devoto, Capital Federal",$ 250.000 Expensas,3.0,150.0,Asuncion ,si,1435000.0,9566.666666666666,54016956,Villa Devoto,VILLA DEVOTO,OESTE,"Asuncion ,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.6006444,-58.5107432
$ 320.000,"Villa Devoto, Capital Federal",$ 15.000 Expensas,1.0,25.0,Tinogasta  4577,no,320000.0,12800.0,54106510,Villa Devoto,VILLA DEVOTO,OESTE,"Tinogasta 4577,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.60982320833333,-58.51150054166667
$ 580.000,"Villa Devoto, Capital Federal",$ 70.000 Expensas,3.0,55.0,HABANA 3682,no,580000.0,10545.454545454546,53940339,Villa Devoto,VILLA DEVOTO,OESTE,"HABANA 3682,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.595732213793106,-58.50983001034483
$ 580.000,"Villa Devoto, Capital Federal",$ 70.000 Expensas,3.0,55.0,HABANA 3682,no,580000.0,10545.454545454546,53940339,Villa Devoto,VILLA DEVOTO,OESTE,"HABANA 3682,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.595732213793106,-58.50983001034483
$ 600.000,"Villa Devoto, Capital Federal",$ 20.000 Expensas,3.0,67.0,Carlos Antonio Lopez al 3600,no,600000.0,8955.223880597016,54335706,Villa Devoto,VILLA DEVOTO,OESTE,"Carlos Antonio Lopez 3600,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.5911477,-58.5121031
$ 575.000,"Villa Devoto, Capital Federal",$ 85.200 Expensas,3.0,62.0,Av. F. Beiro al 4600,no,575000.0,9274.193548387097,54348191,Villa Devoto,VILLA DEVOTO,OESTE,"Av. F. Beiro 4600,Villa Devoto, Ciudad de Buenos Aires, Argentina",,
$ 500.000,"Villa Devoto, Capital Federal",$ 16.000 Expensas,3.0,51.0,Jose Cubas al 4500,no,500000.0,9803.921568627453,54085308,Villa Devoto,VILLA DEVOTO,OESTE,"Jose Cubas 4500,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.6008558,-58.5199283
$ 750.000,"Villa Devoto, Capital Federal",$ 136.000 Expensas,3.0,80.0,nogoya 4000,no,750000.0,9375.0,53982529,Villa Devoto,VILLA DEVOTO,OESTE,"nogoya 4000,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.6090245,-58.5020531
$ 750.000,"Villa Devoto, Capital Federal",$ 136.000 Expensas,3.0,80.0,nogoya 4000,no,750000.0,9375.0,53982529,Villa Devoto,VILLA DEVOTO,OESTE,"nogoya 4000,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.6090245,-58.5020531
$ 550.000,"Villa Devoto, Capital Federal",$ 69.000 Expensas,3.0,70.0,Av Lastra 4245,no,550000.0,7857.142857142857,48786551,Villa Devoto,VILLA DEVOTO,OESTE,"Av Lastra 4245,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.60522134693878,-58.52433024285714
$ 650.000,"Villa Devoto, Capital Federal",,3.0,1.0,Lope de Vega al 1500,no,650000.0,650000.0,54361504,Villa Devoto,VILLA DEVOTO,OESTE,"Lope de Vega 1500,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.6113523,-58.5287681
$ 650.000,"Villa Devoto, Capital Federal",,3.0,1.0,Lope de Vega al 1500,no,650000.0,650000.0,54361504,Villa Devoto,VILLA DEVOTO,OESTE,"Lope de Vega 1500,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.6113523,-58.5287681
$ 250.000,"Villa Devoto, Capital Federal",$ 95.000 Expensas,1.0,33.0,Segurola 3200,no,250000.0,7575.757575757576,54197345,Villa Devoto,VILLA DEVOTO,OESTE,"Segurola 3200,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.6075406,-58.5119388
$ 500.000,"Villa Devoto, Capital Federal",$ 85.000 Expensas,2.0,46.0,Av. San Martin al 7000,no,500000.0,10869.565217391304,54361151,Villa Devoto,VILLA DEVOTO,OESTE,"Av. San Martin 7000,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.5913926,-58.512417
$ 650.000,"Villa Devoto, Capital Federal",,3.0,1.0,Lope de Vega al 1500,no,650000.0,650000.0,54361504,Villa Devoto,VILLA DEVOTO,OESTE,"Lope de Vega 1500,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.6113523,-58.5287681
$ 550.000,"Villa Devoto, Capital Federal",$ 69.000 Expensas,3.0,70.0,Av Lastra 4245,no,550000.0,7857.142857142857,48786551,Villa Devoto,VILLA DEVOTO,OESTE,"Av Lastra 4245,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.60522134693878,-58.52433024285714
$ 750.000,"Villa Devoto, Capital Federal",$ 230.000 Expensas,3.0,75.0,Baigorria al 5300,no,750000.0,10000.0,54379221,Villa Devoto,VILLA DEVOTO,OESTE,"Baigorria 5300,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.6201584,-58.5167803
$ 600.000,"Villa Devoto, Capital Federal",$ 130.000 Expensas,3.0,70.0,Habana 4315,no,600000.0,8571.42857142857,49401000,Villa Devoto,VILLA DEVOTO,OESTE,"Habana 4315,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.600141085714284,-58.517283971428576
$ 600.000,"Villa Devoto, Capital Federal",$ 130.000 Expensas,3.0,70.0,Habana 4315,no,600000.0,8571.42857142857,49401000,Villa Devoto,VILLA DEVOTO,OESTE,"Habana 4315,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.600141085714284,-58.517283971428576
$ 500.000,"Villa Devoto, Capital Federal",$ 85.000 Expensas,2.0,46.0,Av. San Martin al 7000,no,500000.0,10869.565217391304,54361151,Villa Devoto,VILLA DEVOTO,OESTE,"Av. San Martin 7000,Villa Devoto, Ciudad de Buenos Aires, Argentina",-34.5913926,-58.512417
